ensembl	entrez	symbol	genename	E3KO_1	E3KO_2	E3KO_3	E3WT_1	E3WT_2	E3WT_3
ENSMUSG00000042195	72022	Slc35f2	solute carrier family 35, member F2	3090.9590043881	3085.72960563087	3086.95190648913	2833.68052682527	2829.16859120175	2792.20024327624
ENSMUSG00000039155	381409	Cdh26	cadherin-like 26	2.06339052362357	11.9175534382654	5.37172605537551	1.98645673103769	0	0
ENSMUSG00000054065	56460	Pkp3	plakophilin 3	447.755743626314	454.700500413819	488.827071039172	412.189771690321	356.007857873541	394.702802845677
ENSMUSG00000022679	93734	Mpv17l	Mpv17 transgene, kidney disease mutant-like	551.956965069304	539.040109361543	578.355838628763	634.672925566543	626.494275028857	688.680261344979
ENSMUSG00000084159	---	---	---	1326.76010668995	1344.85006876426	1309.80586983573	1477.92380789204	1499.6085186405	1471.05851743077
ENSMUSG00000072451	---	---	---	6146.84036987461	6172.37594614162	6345.79904675027	7051.92139518381	6424.05240743876	6999.24020713877
ENSMUSG00000074136	319960	4930513N10Rik	RIKEN cDNA 4930513N10 gene	89.7574877776252	93.5069577463901	75.2041647752572	126.140002420894	114.360066076696	119.464943294537
ENSMUSG00000091943	---	---	---	67.0601920177659	47.6702137530616	73.4135894234653	33.7697644276408	45.7440264306785	35.136748027805
ENSMUSG00000074024	666737	4632427E13Rik	RIKEN cDNA 4632427E13 gene	86.6624019921898	67.8383811101262	87.7381922378	52.6411033724989	62.6494275028857	42.1640976333661
ENSMUSG00000033096	71881	Apmap	adipocyte plasma membrane associated protein	898.606573038064	965.321828499498	952.586087153257	794.582692415077	801.514897894062	866.706451352525
ENSMUSG00000086389	---	---	---	18.5705147126121	31.1689859154634	32.2303563322531	8.93905528966962	13.9220950006413	15.2259241453822
ENSMUSG00000085682	---	---	---	11.3486478799296	1.83346975973314	2.68586302768776	0	0.994435357188663	0
ENSMUSG00000074000	---	---	---	4.12678104724713	8.25061391879913	2.68586302768776	0	0	1.17122493426017
ENSMUSG00000020638	22169	Cmpk2	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial	43.3312009960949	33.9191905550631	26.8586302768776	54.6275601035366	66.6271689316404	50.3626721731872
ENSMUSG00000086391	73321	1700042O10Rik	RIKEN cDNA 1700042O10 gene	56.7432393996481	73.3387903893256	70.7277263957776	37.7426778897162	47.7328971450558	42.1640976333661
ENSMUSG00000025551	14169	Fgf14	fibroblast growth factor 14	6.1901715708707	15.5844929577317	17.9057535179184	2.97968509655654	5.96661214313198	2.34244986852034
ENSMUSG00000091408	---	---	---	2.06339052362357	0.91673487986657	0.895287675895919	6.95259855863193	7.9554828575093	7.02734960556101
ENSMUSG00000008855	15184	Hdac5	histone deacetylase 5	1847.7662139049	1779.38240182101	1819.22455742051	1573.27373098185	1512.53617828396	1752.15250165321
ENSMUSG00000040952	20085	Rps19	ribosomal protein S19	19665.1433853944	19805.1403446374	19149.3080997378	21100.1433970824	20337.1974898653	22557.7922338508
ENSMUSG00000026829	227671	Gbgt1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	111.423088275673	84.3396089477244	96.6910689967592	68.5327572208004	65.6327335744517	66.7598212528296
ENSMUSG00000025347	71664	Mettl7b	methyltransferase like 7B	6.1901715708707	2.75020463959971	5.37172605537551	14.8984254827827	13.9220950006413	14.054699211122
ENSMUSG00000078624	259104	Olfr613	olfactory receptor 613	153.722594009956	182.430241093447	213.078466863229	118.194175496743	157.120786435809	133.519642505659
ENSMUSG00000042312	20196	S100a13	S100 calcium binding protein A13	46.4262867815303	54.0873579121276	41.1832330912123	83.4311827035831	59.6661214313198	77.3008456611711
ENSMUSG00000050556	16500	Kcnb1	potassium voltage gated channel, Shab-related subfamily, member 1	87.6940972540016	75.1722601490587	73.4135894234653	122.167088958818	90.4936175041683	125.321067965838
ENSMUSG00000091828	---	---	---	7.22186683268249	11.9175534382654	9.84816443485511	0	2.98330607156599	3.51367480278051
ENSMUSG00000018566	20528	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4	86.6624019921898	74.2555252691922	95.7957813208633	57.6072452000931	56.6828153597538	58.5612467130084
ENSMUSG00000074336	11425	Apoc4	apolipoprotein C-IV	0	0	0	0.993228365518847	1.98887071437733	5.85612467130084
ENSMUSG00000001134	22294	Uxt	ubiquitously expressed transcript	538.544926665751	534.45643496221	481.664769632004	629.706783738949	574.783636455047	620.749215157889
ENSMUSG00000048108	319776	Tmem72	transmembrane protein 72	0	0	0	2.97968509655654	0.994435357188663	4.68489973704067
ENSMUSG00000018326	54401	Ywhab	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	10550.1157472873	10920.1458889706	10302.0752865343	11979.3273165228	11547.3833676748	11102.0411518521
ENSMUSG00000023048	66151	Prr13	proline rich 13	810.912475784062	754.472806130187	729.659455855174	889.932615504887	838.309006110043	910.041773920151
ENSMUSG00000018672	56358	Copz2	coatomer protein complex, subunit zeta 2	19.6022099744239	27.5020463959971	30.4397809804612	8.93905528966962	13.9220950006413	12.8834742768619
ENSMUSG00000073403	---	---	---	60.8700204468952	47.6702137530616	50.1361098501714	33.7697644276408	32.8163667872259	28.109398422244
ENSMUSG00000082035	---	---	---	298.159930663606	282.354342998904	266.795727416984	422.12205534551	312.25270215724	324.429306790067
ENSMUSG00000028678	73804	Kif2c	kinesin family member 2C	4982.0564192891	5175.88513172665	4862.30736779073	5496.5257747813	5334.15125595999	5575.0306870784
ENSMUSG00000042308	233904	Setd1a	SET domain containing 1A	2509.08287672626	2474.26744075987	2545.3028625721	2745.28320229409	2740.66384441195	2784.00166873642
ENSMUSG00000046605	210004	B3gntl1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1	394.107590012101	413.447430819823	414.51819393981	480.722528911122	480.312277522124	484.88712278371
ENSMUSG00000037913	243025	Tmem156	transmembrane protein 156	0	0.91673487986657	0.895287675895919	3.97291346207539	6.96104750032064	5.85612467130084
ENSMUSG00000023791	72084	Pigx	phosphatidylinositol glycan anchor biosynthesis, class X	547.830184022057	522.538881523945	471.816605197149	620.767728449279	650.360723601385	551.646944036539
ENSMUSG00000026172	66821	Bcs1l	BCS1-like (yeast)	764.486189002532	793.89240596445	752.936935428468	885.959702042811	844.275618253175	918.240348459972
ENSMUSG00000081441	---	---	---	624.175633396129	704.969122617392	696.533811847025	779.684266932295	860.186583968193	726.159459241304
ENSMUSG00000087574	---	---	---	23.728991021671	28.4187812758637	38.4973700635245	19.8645673103769	10.9387889290753	12.8834742768619
ENSMUSG00000039497	212898	Dse	dermatan sulfate epimerase	4949.04217091113	5141.04920629172	5092.39630049599	4661.22071937995	4666.88513128639	4628.68094019619
ENSMUSG00000079466	381359	Prdm12	PR domain containing 12	4.12678104724713	7.33387903893256	9.84816443485511	0	0.994435357188663	2.34244986852034
ENSMUSG00000087519	100502700	AV039307	expressed sequence AV039307	10.3169526181178	7.33387903893256	11.6387397866469	0	4.97217678594331	1.17122493426017
ENSMUSG00000079494	69049	Cml5	camello-like 5	1.03169526181178	1.83346975973314	6.26701373127143	0	0	0
ENSMUSG00000083140	---	---	---	1.03169526181178	1.83346975973314	6.26701373127143	0	0	0
ENSMUSG00000092003	---	---	---	137.215469820967	94.4236926262567	139.664877439763	184.740475986506	139.220950006413	187.395989481627
ENSMUSG00000050973	269952	Gdpgp1	GDP-D-glucose phosphorylase 1	461.167782029867	429.948658657421	450.329700975647	524.424576993951	501.195420023086	558.6742936421
ENSMUSG00000014294	17991	Ndufa2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2	1020.34661393185	992.823874895495	966.015402291696	1182.93498333295	1059.07365540593	1144.28676077218
ENSMUSG00000081595	---	---	---	3.09508578543535	3.66693951946628	8.05758908306327	0	0	1.17122493426017
ENSMUSG00000056492	224792	Gpr116	G protein-coupled receptor 116	7.22186683268249	15.5844929577317	15.2198904902306	27.8103942345277	22.8720132153392	31.6230732250245
ENSMUSG00000087546	---	---	---	9.28525735630605	7.33387903893256	4.47643837947959	0	1.98887071437733	1.17122493426017
ENSMUSG00000056121	225020	Fez2	fasciculation and elongation protein zeta 2 (zygin II)	405.456237892031	472.118463131284	415.413481615706	552.234971228479	480.312277522124	511.825296271694
ENSMUSG00000034868	67938	Myl12b	myosin, light chain 12B, regulatory	5109.98663175376	5237.30636867771	5024.3544371279	4790.3404068974	4589.31917342568	4723.55015987126
ENSMUSG00000070738	227333	Dgkd	diacylglycerol kinase, delta	4898.48910308235	4888.94711432842	4813.06654561646	4303.65850779316	4323.80493305631	4688.41341184345
ENSMUSG00000046341	---	---	---	1557.85984533579	1574.95052361077	1641.06230991722	1785.82460120289	1745.2340518661	1780.26190007546
ENSMUSG00000036632	66248	Alg5	asparagine-linked glycosylation 5 (dolichyl-phosphate beta-glucosyltransferase)	556.083746116551	584.876853354872	620.434359395872	491.648040931829	484.290018950879	527.051220417076
ENSMUSG00000061723	21957	Tnnt3	troponin T3, skeletal, fast	9.28525735630605	25.668576636264	27.7539179527735	5.95937019311308	7.9554828575093	10.5410244083415
ENSMUSG00000086318	---	---	---	6.1901715708707	7.33387903893256	7.16230140716735	0	1.98887071437733	1.17122493426017
ENSMUSG00000020491	69944	2810021J22Rik	RIKEN cDNA 2810021J22 gene	551.956965069304	619.712778789801	663.408167838876	553.228199593998	513.12864430935	482.544672915189
ENSMUSG00000022715	74720	Cldn26	claudin 26	3.09508578543535	2.75020463959971	8.95287675895919	0.993228365518847	0	0
ENSMUSG00000055725	231474	Paqr3	progestin and adipoQ receptor family member III	275.462634903746	274.103729080104	287.38734396259	343.657014469521	319.213749657561	358.394829883612
ENSMUSG00000026659	80915	Dusp12	dual specificity phosphatase 12	1943.7138732534	2106.65675393338	1933.82137993518	1783.83814447185	1814.84452686931	1774.40577540416
ENSMUSG00000006235	13857	Epor	erythropoietin receptor	19.6022099744239	23.8351068765308	27.7539179527735	37.7426778897162	38.7829789303578	51.5338971074474
ENSMUSG00000020715	78943	Ern1	endoplasmic reticulum (ER) to nucleus signalling 1	537.513231403939	565.625420877674	587.308715387723	508.53292314565	445.507040020521	481.373447980929
ENSMUSG00000053166	104010	Cdh22	cadherin 22	3.09508578543535	3.66693951946628	6.26701373127143	15.8916538483015	10.9387889290753	14.054699211122
ENSMUSG00000044827	21897	Tlr1	toll-like receptor 1	18.5705147126121	15.5844929577317	21.486904221502	6.95259855863193	8.94991821469796	5.85612467130084
ENSMUSG00000036067	227659	Slc2a6	solute carrier family 2 (facilitated glucose transporter), member 6	41.2678104724713	32.0857207953299	34.9162193599408	16.8848822138204	19.8887071437733	21.082048816683
ENSMUSG00000045746	---	---	---	15.4754289271768	12.834288318132	15.2198904902306	6.95259855863193	3.97774142875465	3.51367480278051
ENSMUSG00000090031	---	---	---	9.28525735630605	16.5012278375983	14.3246028143347	4.96614182759423	2.98330607156599	4.68489973704067
ENSMUSG00000024498	56070	Tcerg1	transcription elongation regulator 1 (CA150)	9456.51876976681	9156.3479801073	9923.36859963036	10374.2702778444	10796.5846729973	10024.5142123328
ENSMUSG00000016503	66596	Gtf3a	general transcription factor III A	2118.07037249959	2190.9963628811	2094.07787392055	2427.45012532806	2244.44060117481	2436.14786326115
ENSMUSG00000086261	---	---	---	3.09508578543535	3.66693951946628	9.84816443485511	17.8781105793392	18.8942717865846	11.7122493426017
ENSMUSG00000028944	108099	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit	757.264322169849	829.645066279246	677.73277065321	948.533089070499	803.503768608439	905.35687418311
ENSMUSG00000031696	65114	Vps35	vacuolar protein sorting 35	10665.6656166102	11313.4251524333	10642.2846033748	11739.9592804328	12081.3951544851	11606.8390985183
ENSMUSG00000046807	192734	Fam211b	family with sequence similarity 211, member B	7.22186683268249	7.33387903893256	11.6387397866469	2.97968509655654	0	2.34244986852034
ENSMUSG00000028411	66408	Aptx	aprataxin	436.407095746385	485.869486329282	492.408221742755	531.377175552583	542.96170502501	602.009616209727
ENSMUSG00000020806	217344	Rhbdf2	rhomboid 5 homolog 2 (Drosophila)	1427.86624234751	1376.93578955959	1305.32943145625	1507.72065885761	1489.66416506862	1631.51633342441
ENSMUSG00000037408	94220	Cnnm4	cyclin M4	419.899971557396	376.77803562516	374.230248524494	337.697644276408	286.397382870335	338.484006001189
ENSMUSG00000043110	320974	Lrrn4	leucine rich repeat neuronal 4	619.01715708707	649.965029825398	721.60186677211	589.977649118195	517.106385738105	586.783692064344
ENSMUSG00000083179	---	---	---	137.215469820967	142.093906379318	131.6072883567	184.740475986506	179.992799651148	169.827615467724
ENSMUSG00000049336	23964	Tenm2	teneurin transmembrane protein 2	15.4754289271768	16.5012278375983	25.9633426009816	33.7697644276408	44.7495910734898	31.6230732250245
ENSMUSG00000084333	---	---	---	676.79209174853	597.711141673004	565.821811166221	726.049935194277	661.299512530461	780.035806217272
ENSMUSG00000030199	14011	Etv6	ets variant gene 6 (TEL oncogene)	2911.44402883285	2972.97121540729	2780.76352133272	3190.24951004654	3223.95942800564	3109.60220046075
ENSMUSG00000006546	12958	Cryba2	crystallin, beta A2	5.15847630905892	0	1.79057535179184	11.9187403862262	10.9387889290753	7.02734960556101
ENSMUSG00000001349	12797	Cnn1	calponin 1	53.6481536142128	68.7551159899927	61.7748496368184	86.4108678001397	74.5826517891497	115.951268491757
ENSMUSG00000065774	---	---	---	5.15847630905892	5.50040927919942	3.58115070358367	0.993228365518847	0	0
ENSMUSG00000039670	66431	Oxld1	oxidoreductase like domain containing 1	52.616458352401	58.6710323114605	65.3560003404021	41.7155913517916	32.8163667872259	35.136748027805
ENSMUSG00000071516	319164	Hist1h2ac	histone cluster 1, H2ac	14.443733665365	16.5012278375983	13.4293151384388	8.93905528966962	2.98330607156599	2.34244986852034
ENSMUSG00000044968	242864	Napepld	N-acyl phosphatidylethanolamine phospholipase D	486.960163575162	494.120100248081	439.586248864896	571.106310173337	531.028480738746	570.386542984702
ENSMUSG00000086997	---	---	---	24.7606862834828	28.4187812758637	30.4397809804612	15.8916538483015	12.9276596434526	11.7122493426017
ENSMUSG00000019948	67019	Actr6	ARP6 actin-related protein 6	684.013958581213	777.391178126851	694.743236495233	830.338913573756	863.169890039759	796.432955296915
ENSMUSG00000014956	19046	Ppp1cb	protein phosphatase 1, catalytic subunit, beta isoform	10854.4658495218	12042.2293819273	10991.4467969742	11989.259600178	12696.9506405848	12477.0592246736
ENSMUSG00000021102	73046	Glrx5	glutaredoxin 5 homolog (S. cerevisiae)	993.522537124748	957.071214580699	902.449977303086	864.108678001397	822.398040395024	808.145204639516
ENSMUSG00000093445	231798	Lrch4	leucine-rich repeats and calponin homology (CH) domain containing 4	16.5071241889885	14.6677580778651	27.7539179527735	6.95259855863193	5.96661214313198	10.5410244083415
ENSMUSG00000035069	67013	Oma1	OMA1 homolog, zinc metallopeptidase (S. cerevisiae)	413.709799986525	432.698863297021	419.889919995186	517.471978435319	477.328971450558	500.113046929092
ENSMUSG00000066639	---	---	---	10.3169526181178	6.41714415906599	8.95287675895919	1.98645673103769	2.98330607156599	0
ENSMUSG00000026307	50880	Scly	selenocysteine lyase	754.169236384414	758.139745649653	752.041647752572	850.203480884133	807.481510037194	962.746895961858
ENSMUSG00000055373	14348	Fut9	fucosyltransferase 9	638.619367061494	565.625420877674	786.957867112513	902.844584256632	1132.66187183789	804.631529836736
ENSMUSG00000078735	100038993	Gm2002	predicted gene 2002	29.9191625925417	22.9183719966643	25.0680549250857	11.9187403862262	7.9554828575093	16.3971490796424
ENSMUSG00000064080	14115	Fbln2	fibulin 2	311.571969067159	260.352705882106	280.225042555423	212.550870221033	202.864812866487	261.183160340018
ENSMUSG00000078191	---	---	---	10520.1965846948	10400.3572120862	10400.5569308829	11446.9569126047	10860.2285358574	11673.5989197711
ENSMUSG00000023030	18174	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	1549.6062832413	1718.87789974982	1693.88428279508	1829.52664928572	1820.81113901244	1902.06929323851
ENSMUSG00000021519	66410	Mterfd1	MTERF domain containing 1	1579.52544583384	1585.0346072893	1701.04658420225	1814.62822380293	1926.22128687444	1718.18697855967
ENSMUSG00000029169	13204	Dhx15	DEAH (Asp-Glu-Ala-His) box polypeptide 15	16249.2003735356	17486.7178334548	16626.3874290631	18385.6502741194	18453.73692335	17789.7355264777
ENSMUSG00000039662	57295	Icmt	isoprenylcysteine carboxyl methyltransferase	2256.31753758237	2236.83310687443	2168.38675101992	2469.16571667985	2336.92308939336	2584.89342991219
ENSMUSG00000021033	14874	Gstz1	glutathione transferase zeta 1 (maleylacetoacetate isomerase)	472.516429909797	473.951932891017	465.549591465878	417.155913517916	385.840918589201	388.846678174376
ENSMUSG00000031884	667754	Ces2d-ps	carboxylesterase 2D, pseudogene	4.12678104724713	1.83346975973314	2.68586302768776	0	0	0
ENSMUSG00000087299	---	---	---	31.9825531161653	33.9191905550631	39.3926577394204	8.93905528966962	17.8998364293959	26.9381734879839
ENSMUSG00000029235	79455	Pdcl2	phosducin-like 2	1.03169526181178	0.91673487986657	0	2.97968509655654	6.96104750032064	7.02734960556101
ENSMUSG00000011263	74463	Exoc3l2	exocyst complex component 3-like 2	49.5213725669656	58.6710323114605	51.0313975260674	28.8036226000466	31.8219314300372	36.3079729620652
ENSMUSG00000081405	---	---	---	20.6339052362357	29.3355161557302	30.4397809804612	19.8645673103769	7.9554828575093	8.19857453982118
ENSMUSG00000020536	16897	Llgl1	lethal giant larvae homolog 1 (Drosophila)	3893.61791807767	3485.4260132527	3410.15075748755	4018.60196688925	3727.14371874311	4441.28495071456
ENSMUSG00000069844	52892	Sco1	SCO cytochrome oxidase deficient homolog 1 (yeast)	1107.00901592404	1209.17330654401	1077.92636177869	1361.71608912634	1216.19444184173	1282.49130301488
ENSMUSG00000036461	13709	Elf1	E74-like factor 1	1076.05815806969	1088.16430240162	1030.4761149562	1221.67088958818	1191.33355791202	1182.93718360277
ENSMUSG00000004359	20728	Spic	Spi-C transcription factor (Spi-1/PU.1 related)	20.6339052362357	30.2522510355968	19.6963288697102	40.7223629862727	38.7829789303578	46.8489973704067
ENSMUSG00000079737	66598	3110001I22Rik	RIKEN cDNA 3110001I22 gene	374.505380037677	387.778854183559	355.42920733068	432.054339000698	471.362359307426	428.668325939222
ENSMUSG00000049583	108071	Grm5	glutamate receptor, metabotropic 5	4.12678104724713	4.58367439933285	5.37172605537551	0	0.994435357188663	0
ENSMUSG00000061815	435626	Rufy4	RUN and FYVE domain containing 4	28.8874673307299	28.4187812758637	24.1727672491898	17.8781105793392	9.94435357188663	10.5410244083415
ENSMUSG00000024366	14587	Gfra3	glial cell line derived neurotrophic factor family receptor alpha 3	14.443733665365	20.1681673570645	8.05758908306327	5.95937019311308	3.97774142875465	3.51367480278051
ENSMUSG00000048949	---	---	---	191.895318696992	211.765757249178	189.800987289935	260.225831765938	264.519805012184	222.532737509432
ENSMUSG00000087558	---	---	---	79.4405351595073	87.0898135873241	99.376932024447	106.275435110517	156.12635107862	113.608818623236
ENSMUSG00000041354	19732	Rgl2	ral guanine nucleotide dissociation stimulator-like 2	1763.16720243634	1481.44356586438	1642.85288526901	1905.01200506515	1705.45663757856	1966.48666462282
ENSMUSG00000074994	99003	Qser1	glutamine and serine rich 1	6553.32830302845	5783.68035707819	6998.4637624784	5516.39034209167	6280.85371600359	5149.87603594196
ENSMUSG00000029348	72898	Asphd2	aspartate beta-hydroxylase domain containing 2	111.423088275673	95.3404275061233	96.6910689967592	79.4582692415078	61.6549921456971	70.2734960556101
ENSMUSG00000038651	---	---	---	26.8240768071064	25.668576636264	32.2303563322531	43.7020480828293	50.7162032166218	49.1914472389271
ENSMUSG00000051703	319998	Tmem198	transmembrane protein 198	115.54986932292	97.1738972658564	86.8429045619041	138.05874280712	133.254337863281	135.86209237418
ENSMUSG00000036450	319594	Hif1an	hypoxia-inducible factor 1, alpha subunit inhibitor	4348.59552853667	4613.92665036845	4374.37558442746	4019.59519525477	3967.79707518276	4195.32771451992
ENSMUSG00000026457	72674	Adipor1	adiponectin receptor 1	7092.90492495601	7216.53697430964	6879.39050158424	6692.37272686599	6160.52703778377	6545.97615758008
ENSMUSG00000031242	67028	2610002M06Rik	RIKEN cDNA 2610002M06 gene	365.220122681371	396.946202982225	439.586248864896	457.878276504188	499.206549308709	480.202223046669
ENSMUSG00000086469	---	---	---	3.09508578543535	2.75020463959971	8.95287675895919	0	0	1.17122493426017
ENSMUSG00000039257	58188	Vstm2b	V-set and transmembrane domain containing 2B	19.6022099744239	16.5012278375983	13.4293151384388	7.94582692415077	2.98330607156599	7.02734960556101
ENSMUSG00000049038	74238	Mterfd3	MTERF domain containing 3	284.747892260052	303.439245235835	300.816659101029	374.447093800605	346.063504301655	354.881155080831
ENSMUSG00000000365	30054	Rnf17	ring finger protein 17	2235.68363234614	2100.23960977431	2342.07256014372	2458.24020465915	2847.06842763114	2301.45699582123
ENSMUSG00000031161	15185	Hdac6	histone deacetylase 6	6315.00669754993	6200.79472741748	6064.67871651895	5636.57097431946	5419.67269667821	5936.93919176479
ENSMUSG00000045625	239827	Pigz	phosphatidylinositol glycan anchor biosynthesis, class Z	21.6656004980475	16.5012278375983	18.8010411938143	6.95259855863193	7.9554828575093	8.19857453982118
ENSMUSG00000015889	16993	Lta4h	leukotriene A4 hydrolase	3187.93835899841	3171.90268433833	2839.85250794185	3460.40762546766	3334.34175265359	3397.72353428875
ENSMUSG00000004591	109333	Pkn2	protein kinase N2	5440.12911553354	5031.9577555876	5601.81498808076	5983.20767388553	6432.00789029627	5514.12699049687
ENSMUSG00000067015	---	---	---	39.2044199488478	22.9183719966643	34.9162193599408	50.6546466414612	64.6382982172631	46.8489973704067
ENSMUSG00000087142	---	---	---	20.6339052362357	38.5028649543959	48.3455344983796	11.9187403862262	19.8887071437733	22.2532737509432
ENSMUSG00000038987	227736	1700019L03Rik	RIKEN cDNA 1700019L03 gene	6.1901715708707	3.66693951946628	4.47643837947959	0	0	1.17122493426017
ENSMUSG00000047719	71707	Ubiad1	UbiA prenyltransferase domain containing 1	883.131144110887	871.814870753108	812.921209713494	675.395288552816	741.848776462742	803.460304902476
ENSMUSG00000079414	100169874	Gm11110	predicted gene 11110	19.6022099744239	20.1681673570645	19.6963288697102	41.7155913517916	27.8441900012826	40.9928726991059
ENSMUSG00000086670	---	---	---	15.4754289271768	22.0016371167977	12.5340274625429	4.96614182759423	9.94435357188663	2.34244986852034
ENSMUSG00000086664	---	---	---	30.9508578543535	23.8351068765308	27.7539179527735	16.8848822138204	10.9387889290753	11.7122493426017
ENSMUSG00000031085	102636989	LOC102636989	actin-12-like	3.09508578543535	1.83346975973314	3.58115070358367	0	0	0
ENSMUSG00000057789	12018	Bak1	BCL2-antagonist/killer 1	2084.0244288598	2005.81591714806	2076.17212040264	1852.37090169265	1803.90573794023	1912.61031764686
ENSMUSG00000066896	18315	Olfr18	olfactory receptor 18	3.09508578543535	1.83346975973314	3.58115070358367	0	0	0
ENSMUSG00000072820	---	---	---	3.09508578543535	1.83346975973314	3.58115070358367	0	0	0
ENSMUSG00000086386	---	---	---	3.09508578543535	1.83346975973314	3.58115070358367	0	0	0
ENSMUSG00000030670	244209	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	13.4120384035532	12.834288318132	13.4293151384388	5.95937019311308	4.97217678594331	1.17122493426017
ENSMUSG00000030838	72088	Ush1c	Usher syndrome 1C	22.6972957598592	20.1681673570645	11.6387397866469	36.7494495241973	30.8274960728485	36.3079729620652
ENSMUSG00000056632	13512	Dsg3	desmoglein 3	1.03169526181178	0	0	4.96614182759423	4.97217678594331	3.51367480278051
ENSMUSG00000023919	83815	Cenpq	centromere protein Q	1068.83629123701	1070.74633968415	1082.40280015817	1010.11324773267	956.646813615493	844.453177601581
ENSMUSG00000041685	218503	Fcho2	FCH domain only 2	1281.36551517024	1128.50063711575	1412.76395256376	1469.97798096789	1644.79608079005	1337.53887492511
ENSMUSG00000026083	226982	Eif5b	eukaryotic translation initiation factor 5B	6388.25706113856	4923.78303976335	7329.72020255989	9866.73058306422	10110.4242765371	7256.909692676
ENSMUSG00000073868	---	---	---	26.8240768071064	18.3346975973314	20.5916165456061	11.9187403862262	6.96104750032064	9.36979947408135
ENSMUSG00000089667	---	---	---	5.15847630905892	2.75020463959971	6.26701373127143	0	0.994435357188663	0
ENSMUSG00000002274	70083	Metrn	meteorin, glial cell differentiation regulator	1027.56848076454	836.062210438312	865.743182591353	789.616550587483	757.759742177761	797.604180231175
ENSMUSG00000091462	---	---	---	5.15847630905892	5.50040927919942	3.58115070358367	0	0	1.17122493426017
ENSMUSG00000020610	13929	Amz2	archaelysin family metallopeptidase 2	1532.0674637905	1596.95216072756	1583.76389865988	1766.95326225803	1697.50115472105	1775.57700033842
ENSMUSG00000021032	64242	Ngb	neuroglobin	22.6972957598592	14.6677580778651	14.3246028143347	2.97968509655654	3.97774142875465	11.7122493426017
ENSMUSG00000049576	22639	Zfa-ps	zinc finger protein, autosomal, pseudogene	104.20122144299	98.090632145723	107.43452110751	64.559843758725	85.521440718225	66.7598212528296
ENSMUSG00000022951	54720	Rcan1	regulator of calcineurin 1	896.54318251444	887.39936371084	794.12016851968	998.194507346441	907.919481113249	1072.84203978231
ENSMUSG00000025782	209361	Taf3	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor	1292.71416305017	1233.9251483004	1339.35036314029	1485.86963481619	1470.76989328203	1383.21664736126
ENSMUSG00000044338	23796	Aplnr	apelin receptor	0	0	0.895287675895919	6.95259855863193	2.98330607156599	3.51367480278051
ENSMUSG00000074910	---	---	---	233.163129169463	237.434333885442	254.261699954441	185.733704352024	205.848118938053	185.053539613107
ENSMUSG00000036893	77683	Ehmt1	euchromatic histone methyltransferase 1	4582.79035296794	4240.81555426275	4408.3965161115	4783.38780833877	4763.34536093369	4915.63104908993
ENSMUSG00000086456	---	---	---	34.0459436397889	34.8359254349297	18.8010411938143	13.9051971172639	8.94991821469796	18.7395989481627
ENSMUSG00000000440	19016	Pparg	peroxisome proliferator activated receptor gamma	5.15847630905892	2.75020463959971	0.895287675895919	0	0	0
ENSMUSG00000009575	12419	Cbx5	chromobox 5	26367.0358061238	29171.4206122341	27664.3891851839	29423.3971001303	31986.0132639733	29723.3463816546
ENSMUSG00000074060	382105	Fbxw15	F-box and WD-40 domain protein 15	2.06339052362357	3.66693951946628	2.68586302768776	0	0	0
ENSMUSG00000085515	329844	C630028M04Rik	RIKEN cDNA C630028M04 gene	2.06339052362357	3.66693951946628	2.68586302768776	0	0	0
ENSMUSG00000041890	26431	Git2	G protein-coupled receptor kinase-interactor 2	1844.67112811947	1799.55056917808	1706.41831025762	1626.90806271987	1514.52504899833	1645.57103263554
ENSMUSG00000086788	73937	1700029M20Rik	RIKEN cDNA 1700029M20 gene	5.15847630905892	10.0840836785323	12.5340274625429	22.8442524069335	24.8608839297166	17.5683740139025
ENSMUSG00000024774	52024	Ankrd22	ankyrin repeat domain 22	21.6656004980475	18.3346975973314	21.486904221502	4.96614182759423	7.9554828575093	12.8834742768619
ENSMUSG00000044162	414084	Tnip3	TNFAIP3 interacting protein 3	0	0.91673487986657	0	2.97968509655654	6.96104750032064	3.51367480278051
ENSMUSG00000034168	238330	Irf2bpl	interferon regulatory factor 2 binding protein-like	7800.6478745589	7519.05948466561	6931.3171867862	6958.55792882504	6670.67237602155	6605.70862922735
ENSMUSG00000066956	---	---	---	400.297761582972	367.610686826495	410.041755560331	490.65481256631	439.540427877389	470.832423572588
ENSMUSG00000047988	---	---	---	2.06339052362357	2.75020463959971	3.58115070358367	0	0	0
ENSMUSG00000050808	269328	Muc15	mucin 15	2.06339052362357	2.75020463959971	3.58115070358367	0	0	0
